org	detailScore	title	url	snippet
志免町	21	保育料3歳児無償化	https://www.town.shime.lg.jp/site/goiken/musyouka20231108.html	保育料3歳児無償化 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ ご意見箱 保育料3歳児無償化 ご意見箱 ご意見・回答 引越しと住まい 結婚・離婚・ご不幸 妊娠・出産 子ども・子育て 保育園 学校教育 医療と健康 福祉・介護 税・保険・社会保障 生活環境 ごみの出し方 防災・防犯 交通安全 都市基盤 道路・歩道 公園 のるーと（
志免町	21	保育施設事業者向け	https://www.town.shime.lg.jp/soshiki/7/hoikusho-kyuushokusienn.html	保育施設事業者向け - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 子ども・子育て > 保育施設事業者向け トップページ 分類でさがす 企業・事業者の方へ 手続き・申請など その他の手続きなど > 保育施設事業者向け 本文 保育施設事業者向け 印刷用ページを表示する 掲載日：2022年
志免町	21	ひとり親の方の養育費確保を支援します	https://www.town.shime.lg.jp/soshiki/7/youikuhikakuho2022.html	ひとり親の方の養育費確保を支援します - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > ひとり親の方の養育費確保を支援します トップページ 分類でさがす 志免町で暮らす ライフステージ 子ども・子育て > ひとり親の方の養育費確保を支援します 本文 ひとり親の方の養育費確保
志免町	21	子育て世帯訪問支援事業	https://www.town.shime.lg.jp/soshiki/7/kosodatesetaihoumonnsiennjigyou.html	子育て世帯訪問支援事業 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 子育て支援課 子育て世帯訪問支援事業 本文 子育て世帯訪問支援事業 印刷用ページを表示する 掲載日：2025年5月8日更新 Tweet ＜外部リンク＞ １．事業内容 家事・育児等に対して不安や負担を抱えた子育て家庭や妊産婦等がいる家庭に、志免町が
志免町	21	志免町子ども未来プラン（第2期子ども・子育て支援事業計画）	https://www.town.shime.lg.jp/soshiki/7/kodomo-mirai-plan2.html	志免町子ども未来プラン（第2期子ども・子育て支援事業計画） - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町を知る 志免町の計画 子ども子育て支援事業計画 > 志免町子ども未来プラン（第2期子ども・子育て支援事業計画） 本文 志免町子ども未来プラン（第2期子ども・子育て支援事業計画） 印刷用ページを表示する 掲
志免町	21	志免町子ども未来プラン（子ども・子育て支援事業計画）	https://www.town.shime.lg.jp/soshiki/7/kodomokosodatesiennkeikaku1.html	志免町子ども未来プラン（子ども・子育て支援事業計画） - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 子育て支援課 志免町子ども未来プラン（子ども・子育て支援事業計画） 本文 志免町子ども未来プラン（子ども・子育て支援事業計画） 印刷用ページを表示する 掲載日：2017年7月13日更新 Tweet ＜外部リンク＞ 子
志免町	21	子育て短期支援事業（ショートステイ事業）	https://www.town.shime.lg.jp/soshiki/7/kosodatesy-tosutei.html	子育て短期支援事業（ショートステイ事業） - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 子育て支援課 子育て短期支援事業（ショートステイ事業） 本文 子育て短期支援事業（ショートステイ事業） 印刷用ページを表示する 掲載日：2016年12月26日更新 Tweet ＜外部リンク＞ 子育て短期支援事業（ショートステイ事
志免町	21	省エネ家電購入補助金について	https://www.town.shime.lg.jp/site/goiken/shouene.html	省エネ家電購入補助金について - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ ご意見箱 省エネ家電購入補助金について ご意見箱 ご意見・回答 引越しと住まい 結婚・離婚・ご不幸 妊娠・出産 子ども・子育て 保育園 学校教育 医療と健康 福祉・介護 税・保険・社会保障 生活環境 ごみの出し方 防災・防犯 交通安全 都市基盤 道路・歩
志免町	21	野良猫への不妊去勢手術費用を支援します	https://www.town.shime.lg.jp/soshiki/8/chiikinekosien.html	野良猫への不妊去勢手術費用を支援します - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 生活環境 > 野良猫への不妊去勢手術費用を支援します 本文 野良猫への不妊去勢手術費用を支援します 印刷用ページを表示する 掲載日：2025年1月21日更新 Tweet ＜外部リンク＞ 野良猫（飼い
志免町	21	【受付終了】住民税非課税世帯を対象とした給付金（3万円）について【物価高騰支援追加給付金】	https://www.town.shime.lg.jp/soshiki/5/3-kyufukin.html	【受付終了】住民税非課税世帯を対象とした給付金（3万円）について【物価高騰支援追加給付金】 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 【受付終了】住民税非課税世帯を対象とした給付金（3万円）について【物価高騰支援追加給付金】 本文 【受付終了】住民税非課税世帯を対象
志免町	21	【受付終了】令和6年度新たに住民税所得割が非課税となる世帯への給付金	https://www.town.shime.lg.jp/soshiki/5/new-kyufukin.html	【受付終了】令和6年度新たに住民税所得割が非課税となる世帯への給付金 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 【受付終了】令和6年度新たに住民税所得割が非課税となる世帯への給付金 本文 【受付終了】令和6年度新たに住民税所得割が非課税となる世帯への給付金 印刷用ペ
志免町	21	住民税均等割のみ課税世帯への物価高騰に対する10万円の給付について【受付終了】	https://www.town.shime.lg.jp/soshiki/5/bukkakoutou10.html	住民税均等割のみ課税世帯への物価高騰に対する10万円の給付について【受付終了】 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 住民税均等割のみ課税世帯への物価高騰に対する10万円の給付について【受付終了】 本文 住民税均等割のみ課税世帯への物価高騰に対する10万円の給付
志免町	21	低所得世帯への子ども加算給付金の給付について	https://www.town.shime.lg.jp/soshiki/5/kodomo-kasan.html	低所得世帯への子ども加算給付金の給付について - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 低所得世帯への子ども加算給付金の給付について 本文 低所得世帯への子ども加算給付金の給付について 印刷用ページを表示する 掲載日：2024年3月11日更新 Tweet ＜外部リン
志免町	21	おしらせ	https://www.town.shime.lg.jp/life/sub/8/14/57/	おしらせ - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 各種支援 おしらせ おしらせ 本文 おしらせ 2025年8月5日更新 FUKUOKA IS OPEN センター （ 社会教育課 ） 2025年2月21日更新 【受付終了】住民税非課税世帯を対象とした給付金（3万円）について【物価高騰支援追加給付金】 （ 福祉課 ） 2024
志免町	21	令和8年度 英語検定料助成金のご案内	https://www.town.shime.lg.jp/soshiki/11/eigokenteiryoujyosei2026.html	令和8年度 英語検定料助成金のご案内 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 学校教育 > 令和8年度 英語検定料助成金のご案内 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 令和8年度 英語検定料助成金のご案内 本文 令和8年度 英語検定料助成金の
志免町	20	子育てガイド（令和8年度版）ができました	https://www.town.shime.lg.jp/site/kosodateshien/kosodategaido.html	子育てガイド（令和8年度版）ができました - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 妊娠・出産 > 志免町子育て支援センター 子育てガイド（令和8年度版）ができました トップページ 分類でさがす 志免町で暮らす ライフステージ 子ども・子育て > 志免町子育て支援センター 子育て
志免町	20	福岡県空き家活用サポートセンター（イエカツ）	https://www.town.shime.lg.jp/site/shimeakiya/20230911akiyakatuyousapo-to.html	福岡県空き家活用サポートセンター（イエカツ） - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 空き家対策 福岡県空き家活用サポートセンター（イエカツ） 空き家対策 お知らせ お知らせ イエカツ 相続手続き 空き家の活用 3,000万特別控除 老朽危険空き家除却費補助金 老
志免町	20	相続手続きをしましょう	https://www.town.shime.lg.jp/site/shimeakiya/20230911akiyasouzoku.html	相続手続きをしましょう - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 空き家対策 相続手続きをしましょう 空き家対策 お知らせ お知らせ イエカツ 相続手続き 空き家の活用 3,000万特別控除 老朽危険空き家除却費補助金 老朽空き家除却後の土地に対する固定資産税の減免
志免町	20	空き家の発生を抑制するための特別措置（譲渡所得の3,000万円特別控除）	https://www.town.shime.lg.jp/site/shimeakiya/20230911akiyakouzyo.html	空き家の発生を抑制するための特別措置（譲渡所得の3,000万円特別控除） - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 空き家対策 空き家の発生を抑制するための特別措置（譲渡所得の3,000万円特別控除） 空き家対策 お知らせ お知らせ イエカツ 相続手続き 空き家の活
志免町	20	空き家の所有者等情報の提供について	https://www.town.shime.lg.jp/site/shimeakiya/akiya-providing-information.html	空き家の所有者等情報の提供について - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 空き家対策 空き家の所有者等情報の提供について 空き家対策 お知らせ お知らせ イエカツ 相続手続き 空き家の活用 3,000万特別控除 老朽危険空き家除却費補助金 老朽空き家除却後の土地
志免町	20	志免町空家等対策計画を策定しました	https://www.town.shime.lg.jp/site/shimeakiya/20230327akiya-plan.html	志免町空家等対策計画を策定しました - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町を知る 志免町の計画 その他の計画 > 空き家対策 志免町空家等対策計画を策定しました 空き家対策 お知らせ お知らせ イエカツ 相続手続き 空き家の活用 3,000万特別控除 老朽危険空き家除却費補助金 老朽空き家除却後の土地
志免町	20	空き家の適切な維持管理をお願いします	https://www.town.shime.lg.jp/site/shimeakiya/202111akiyatounotekisetunaizikannrinituite.html	空き家の適切な維持管理をお願いします - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 空き家対策 空き家の適切な維持管理をお願いします 空き家対策 お知らせ お知らせ イエカツ 相続手続き 空き家の活用 3,000万特別控除 老朽危険空き家除却費補助金 老朽空き家除却後の
志免町	20	空家法の改正（令和5年12月13日施行）	https://www.town.shime.lg.jp/site/shimeakiya/20231213akiya.html	空家法の改正（令和5年12月13日施行） - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ おしらせ > 空き家対策 空家法の改正（令和5年12月13日施行） 空き家対策 お知らせ お知らせ イエカツ 相続手続き 空き家の活用 3,000万特別控除 老朽危険空き家除却費補助金 老朽空き家
志免町	19	母子健康手帳交付	https://www.town.shime.lg.jp/soshiki/7/bosikenkoutetyoukouhu.html	母子健康手帳交付 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 妊娠・出産 > 母子健康手帳交付 本文 母子健康手帳交付 印刷用ページを表示する 掲載日：2024年4月1日更新 Tweet ＜外部リンク＞ 母子健康手帳交付のお知らせ 対象 志免町に住民票のある妊婦 ※代理の方でも交付
志免町	19	介護保険サービスを利用するまでの手続き	https://www.town.shime.lg.jp/soshiki/5/kaigohokentetuzuki.html	介護保険サービスを利用するまでの手続き - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 福祉・介護 > 介護保険サービスを利用するまでの手続き 本文 介護保険サービスを利用するまでの手続き 印刷用ページを表示する 掲載日：2017年2月17日更新 Tweet ＜外部リンク＞ 介護保険制
志免町	19	就労系障害福祉サービスにおける在宅利用ついて	https://www.town.shime.lg.jp/soshiki/5/r7shurouzaitaku-fukushi.html	就労系障害福祉サービスにおける在宅利用ついて - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 福祉課 就労系障害福祉サービスにおける在宅利用ついて 本文 就労系障害福祉サービスにおける在宅利用ついて 印刷用ページを表示する 掲載日：2025年4月1日更新 Tweet ＜外部リンク＞ 就労系障害福祉サービスにおける在宅
志免町	19	自立支援医療(更生医療・育成医療）について	https://www.town.shime.lg.jp/soshiki/5/shimemachikouseiikuseiiryo.html	自立支援医療(更生医療・育成医療）について - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 福祉・介護 > 自立支援医療(更生医療・育成医療）について 本文 自立支援医療(更生医療・育成医療）について 印刷用ページを表示する 掲載日：2023年12月1日更新 Tweet ＜外部リンク＞
志免町	19	企業主導型保育事業について	https://www.town.shime.lg.jp/soshiki/7/kigyoushudou.html	企業主導型保育事業について - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 企業・事業者の方へ 手続き・申請など その他の手続きなど > 企業主導型保育事業について 本文 企業主導型保育事業について 印刷用ページを表示する 掲載日：2023年7月10日更新 Tweet ＜外部リンク＞ 新規で事業の実施を検討されている
志免町	19	おしらせ	https://www.town.shime.lg.jp/life/sub/2/14/57/	おしらせ - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ お知らせ おしらせ おしらせ 本文 おしらせ 2026年7月13日更新 渇水対策本部解散のお知らせ（令和8年7月13日（月曜日）、14日（火曜日）放送分） （ 上下水道課 ） 2026年7月1日更新 【受付終了】志免町物価高騰対応生活支援給付金（1人1万円） （ 総務課 ）
志免町	18	【福岡県】「福岡カーボンクレジット俱楽部」参加者募集	https://www.town.shime.lg.jp/site/zerocarboncityshime/fukuokaken-carbonclub.html	【福岡県】「福岡カーボンクレジット俱楽部」参加者募集 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしらせ おしらせ 募集 > 脱炭素ポータルサイト 【福岡県】「福岡カーボンクレジット俱楽部」参加者募集 脱炭素ポータルサイト 脱炭素に関するお知らせ 志免町からのお知らせ 福岡県からのお知らせ 国からの
志免町	17	国民健康保険税の計算方法や納め方など	https://www.town.shime.lg.jp/soshiki/4/kokuho-keisan.html	国民健康保険税の計算方法や納め方など - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 保険・年金 > 国民健康保険税の計算方法や納め方など トップページ 分類でさがす 志免町で暮らす ライフステージ 医療と健康 > 国民健康保険税の計算方法や納め方など 本文 国民健康保険税の計算方法や
志免町	17	産前産後期間の国民健康保険税を免除します	https://www.town.shime.lg.jp/soshiki/4/kokuho-sanzensangomenjyo.html	産前産後期間の国民健康保険税を免除します - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 保険・年金 > 産前産後期間の国民健康保険税を免除します 本文 産前産後期間の国民健康保険税を免除します 印刷用ページを表示する 掲載日：2024年1月1日更新 Tweet ＜外部リンク＞ 志免町
志免町	17	生活保護	https://www.town.shime.lg.jp/soshiki/5/hogo.html	生活保護 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 福祉・介護 > 生活保護 本文 生活保護 印刷用ページを表示する 掲載日：2017年10月13日更新 Tweet ＜外部リンク＞ 生活保護制度 さまざまな事情から生活に困窮したときに、生活を援助する仕組みとして生活保護制度があり
志免町	17	明石市、福岡市のような子育て支援をして欲しいです。	https://www.town.shime.lg.jp/site/goiken/kosodate-sien.html	明石市、福岡市のような子育て支援をして欲しいです。 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ ご意見箱 明石市、福岡市のような子育て支援をして欲しいです。 ご意見箱 ご意見・回答 引越しと住まい 結婚・離婚・ご不幸 妊娠・出産 子ども・子育て 保育園 学校教育 医療と健康 福祉・介護 税・保険・社会保障 生活環境 ごみの出し
志免町	16	助成・手当など	https://www.town.shime.lg.jp/life/sub/6/index-2.html	助成・手当など - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 助成・手当など 本文 助成・手当など 情報ピックアップ 2026年5月1日更新 自転車用ヘルメット購入費の補助 2026年4月1日更新 空き家解体後の土地の固定資産税を減免します 2025年8月1日更新 高齢者補聴器購入費助成 2025年8月1日更新 児童手当 202
志免町	16	おしらせ	https://www.town.shime.lg.jp/life/sub/6/14/	おしらせ - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 助成・手当など おしらせ 本文 おしらせ おしらせ 2026年6月8日更新 令和8年度 英語検定料助成金のご案内 （ 学校教育課 ） 2026年5月1日更新 自転車用ヘルメット購入費の補助 （ 生活安全課 ） 2026年4月1日更新 空き家解体後の土地の固定資産税を減免しま
