rescore	score	organization	title	url	evidence
34	26	沖縄市	精神障がいのある方の障害者手帳及び自立支援医療受給者証について	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2807.html	精神障がいのある方の障害者手帳及び自立支援医療受給者証について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある
34	23	沖縄市	こども相談・健康課	https://www.city.okinawa.okinawa.jp/k029/shiseijouhou/gaiyou/soshikiannai/organize/983/987.html	こども相談・健康課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情
34	23	沖縄市	政策企画課	https://www.city.okinawa.okinawa.jp/k010/shiseijouhou/gaiyou/soshikiannai/organize/965/967.html	政策企画課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じ
34	18	沖縄市	国保:限度額適用認定証について	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2711.html	国保:限度額適用認定証について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロ
33	22	沖縄市	料金課	https://www.city.okinawa.okinawa.jp/k055/shiseijouhou/gaiyou/soshikiannai/organize/26274/34196.html	料金課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じる
32	24	沖縄市	駐車禁止除外区域指定車の標章(ステッカー)が欲しい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2900.html	駐車禁止除外区域指定車の標章(ステッカー)が欲しい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓
32	24	沖縄市	障がいのある人のための訪問サービスについて知りたい	https://www.city.okinawa.okinawa.jp/k019/faq/2806/2914.html	障がいのある人のための訪問サービスについて知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓
32	21	沖縄市	保育・幼稚園課	https://www.city.okinawa.okinawa.jp/k027/shiseijouhou/gaiyou/soshikiannai/organize/983/985.html	保育・幼稚園課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報
32	21	沖縄市	基地政策課	https://www.city.okinawa.okinawa.jp/k012-001/shiseijouhou/gaiyou/soshikiannai/organize/965/969.html	基地政策課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じ
31	20	沖縄市	市民課	https://www.city.okinawa.okinawa.jp/k016/shiseijouhou/gaiyou/soshikiannai/organize/971/974.html	市民課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じる
31	20	沖縄市	財政課	https://www.city.okinawa.okinawa.jp/k011/shiseijouhou/gaiyou/soshikiannai/organize/965/968.html	財政課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じる
30	23	沖縄市	市政へのお問い合わせメール	https://www.city.okinawa.okinawa.jp/k003/otoiawase.html	市政へのお問い合わせメール | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード
30	19	沖縄市	道路課	https://www.city.okinawa.okinawa.jp/k039/shiseijouhou/gaiyou/soshikiannai/organize/994/998.html	道路課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じる
30	19	沖縄市	企業誘致課	https://www.city.okinawa.okinawa.jp/k032/shiseijouhou/gaiyou/soshikiannai/organize/988/993.html	企業誘致課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じ
30	19	沖縄市	農林水産課	https://www.city.okinawa.okinawa.jp/k033/shiseijouhou/gaiyou/soshikiannai/organize/988/992.html	農林水産課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じ
30	19	沖縄市	商工振興課	https://www.city.okinawa.okinawa.jp/k031/shiseijouhou/gaiyou/soshikiannai/organize/988/989.html	商工振興課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じ
30	19	沖縄市	農業委員会事務局	https://www.city.okinawa.okinawa.jp/k049/shiseijouhou/gaiyou/soshikiannai/organize/1026.html	農業委員会事務局 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報
29	25	沖縄市	「第三期沖縄市子ども・子育て支援事業計画」に関する計画書の公表について	https://www.city.okinawa.okinawa.jp/k026/shiseijouhou/shisaku/kosodate/3554535555.html	「第三期沖縄市子ども・子育て支援事業計画」に関する計画書の公表について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内
29	18	沖縄市	支払証明書について	https://www.city.okinawa.okinawa.jp/k055/kurashi/jougesuidou/jousuidou/ryoukin/41283.html	支払証明書について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情
29	18	沖縄市	国保:保険証の更新と返却について	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2721.html	国保:保険証の更新と返却について | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウン
29	18	沖縄市	非課税所得にはどのようなものがありますか	https://www.city.okinawa.okinawa.jp/k006/faq/2644/3029.html	非課税所得にはどのようなものがありますか | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
29	18	沖縄市	国保:既に納付したのに督促状がきたが?	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2703.html	国保:既に納付したのに督促状がきたが? | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
29	18	沖縄市	退職者医療制度について知りたい	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2715.html	退職者医療制度について知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロ
29	18	沖縄市	国民健康保険の脱退手続きについて知りたい	https://www.city.okinawa.okinawa.jp/k024/faq/2646/2717.html	国民健康保険の脱退手続きについて知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
28	17	沖縄市	国民健康保険課	https://www.city.okinawa.okinawa.jp/k024-001/shiseijouhou/gaiyou/soshikiannai/organize/976/981.html	国民健康保険課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報
28	17	沖縄市	介護保険課	https://www.city.okinawa.okinawa.jp/k020/shiseijouhou/gaiyou/soshikiannai/organize/976/979.html	介護保険課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じ
28	17	沖縄市	工務課	https://www.city.okinawa.okinawa.jp/k056/shiseijouhou/gaiyou/soshikiannai/organize/26274/34198.html	工務課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じる
28	17	沖縄市	市民生活課	https://www.city.okinawa.okinawa.jp/k014/shiseijouhou/gaiyou/soshikiannai/organize/971/972.html	市民生活課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じ
28	17	沖縄市	プロジェクト推進室プロジェクト推進担当	https://www.city.okinawa.okinawa.jp/k009/shiseijouhou/gaiyou/soshikiannai/organize/965/966.html	プロジェクト推進室 プロジェクト推進担当 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書
28	17	沖縄市	資産税課	https://www.city.okinawa.okinawa.jp/k007/shiseijouhou/gaiyou/soshikiannai/organize/770/963.html	資産税課 | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウンロード 組織情報 閉じる
27	16	沖縄市	固定資産税の土地の路線価を知りたい	https://www.city.okinawa.okinawa.jp/k007/faq/2644/2862.html	固定資産税の土地の路線価を知りたい | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請書 ダウ
27	16	沖縄市	固定資産税:家屋の評価はどのようにするのか	https://www.city.okinawa.okinawa.jp/k007/faq/2644/2868.html	固定資産税:家屋の評価はどのようにするのか | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請
27	16	沖縄市	固定資産税:土地の評価はどのようにするのか	https://www.city.okinawa.okinawa.jp/k007/faq/2644/2871.html	固定資産税:土地の評価はどのようにするのか | 沖縄市役所 本文へスキップします。 沖縄市 OKINAWA CITY 国際文化観光都市 緊急情報 Foreign Language サイト内検索 メニュー サイト内検索 検索方法 アクセスの多いページ 閉じる 緊急情報 緊急情報一覧 緊急情報RSS 文字サイズ・色合い変更 音声読み上げ やさしい日本語 分類から検索 安心・安全 暮らし・手続き 子育て･教育 健康・医療・福祉 スポーツ・文化 地域・環境 産業・事業者 市政情報 手続きから検索 開く 転入 （市外からの引越し） 転居 （市内での引越し） 転出 （市外への引越し） 婚姻 妊娠・子育て 出生 離婚 就職・退職 マイナンバー おくやみ 目的から検索 開く イベント情報 施設案内 よくある質問 相談窓口 申請
