municipalityCode,municipalityName,score,status,title,keywordHits,sourceUrl
"01394","蘭越町","3","200","しごと・産業","補助金|住宅|空家|創業|農業|林業|福祉|子育て","https://www.town.rankoshi.hokkaido.jp/administration/work/"
"01394","蘭越町","2","200","ロマンあふれる花のまち RANKOSHI","移住|住宅|農業|林業|福祉|子育て","https://www.town.rankoshi.hokkaido.jp/administration/"
"01394","蘭越町","2","200","「らんこし米」が美味しいお米として選ばれました！！！","住宅|農業|林業|福祉|子育て|耐震","https://www.town.rankoshi.hokkaido.jp/administration/town/detail.html?content=248"
"01394","蘭越町","2","200","ダイヤルイン一覧","住宅|創業|農業|林業|水産|福祉|子育て|予防接種","https://www.town.rankoshi.hokkaido.jp/administration/dialin/"
"01395","ニセコ町","12","200","ニセコ町移住・定住ガイド","貸付|移住|空き家|創業|起業|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/iju/"
"01395","ニセコ町","4","200","ニセコ町での建築規制等について","補助金|移住|住宅|空き家|農業|林業|福祉|子育て|省エネ","https://www.town.niseko.lg.jp/kurashi/seikatsu/sumai/kenchiku/"
"01395","ニセコ町","3","200","北海道 ニセコ町","補助金|移住|住宅|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/"
"01395","ニセコ町","3","200","北海道 ニセコ町","補助金|移住|住宅|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/?wovn=ja"
"01395","ニセコ町","3","200","ニセコ町脱炭素・再エネ推進事業補助（再エネ・省エネ設備導入補助）","補助金|移住|事業者|農業|林業|福祉|子育て|省エネ","https://www.town.niseko.lg.jp/chosei/kankyo/zerocarbon/"
"01395","ニセコ町","3","200","ニセコ町で楽しもう！（町民向け割引・特典情報）※随時更新中","移住|事業者|農業|林業|福祉|子育て|就学","https://www.town.niseko.lg.jp/sightseeing/chomin-enjoy/"
"01395","ニセコ町","3","200","検診案内","移住|農業|林業|福祉|子育て|不妊","https://www.town.niseko.lg.jp/kurashi/kenko_fukushi_kaigo/kenshinannai/"
"01395","ニセコ町","3","200","しごと・産業","補助金|移住|起業|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/shigoto/"
"01395","ニセコ町","3","200","健康・福祉・介護","移住|農業|林業|福祉|子育て|不妊","https://www.town.niseko.lg.jp/kurashi/kenko_fukushi_kaigo/"
"01395","ニセコ町","3","200","様式ダウンロード","補助金|移住|住宅|農業|林業|福祉|子育て|省エネ","https://www.town.niseko.lg.jp/kurashi/download/"
"01395","ニセコ町","3","200","にこっとBUS（デマンドバス）運行","移住|事業者|農業|林業|福祉|子育て|就学","https://www.town.niseko.lg.jp/kurashi/seikatsu/kotsu/nikotto_bus/"
"01395","ニセコ町","3","200","インフォメーション","補助金|移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/information/"
"01395","ニセコ町","3","200","7月15日（水）宿泊事業者様向けシステム説明会（観光カフェ）を開催します","補助金|移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/information/11582/"
"01395","ニセコ町","3","200","募集情報","移住|住宅|空家|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/boshu/"
"01395","ニセコ町","2","200","Hokkaido Niseko Town","補助金|事業者","https://www.town.niseko.lg.jp/?wovn=en"
"01395","ニセコ町","2","200","北海道新雪谷町","補助金|住宅|事業者|農業|林業","https://www.town.niseko.lg.jp/?wovn=zh-CHT"
"01395","ニセコ町","2","200","エラーページ","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/err404/"
"01395","ニセコ町","2","200","令和9年度新規及び令和8年度中途職員採用","免除|移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/soshiki/R8-R9saiyou/"
"01395","ニセコ町","2","200","景観・開発・建築に関する問合せ・相談","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/keikaku/jorei/keikan/keikan_toiawase/"
"01395","ニセコ町","2","200","開発事業を予定しているみなさまへ","移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/keikaku/jorei/tochi_riyo/kaihatsu/"
"01395","ニセコ町","2","200","ニセコ町気候変動対策推進条例","移住|事業者|農業|林業|福祉|子育て|省エネ","https://www.town.niseko.lg.jp/chosei/keikaku/jorei/kikouhendou_jorei/"
"01395","ニセコ町","2","200","宿泊税","移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/tax/syukuhakuzei/"
"01395","ニセコ町","2","200","ニセコ町防災ガイドマップ（令和3年4月発行）","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/bosai_anzen/bosai/bousaigaidomappu/"
"01395","ニセコ町","2","200","＜冬季間も設置します＞カーシェアを生活の足、観光の足としてご利用ください。","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/information/11024/"
"01395","ニセコ町","2","200","ふるさと納税（まちづくりへの共感やふるさとへ想いを持つ人びとの地域づくりへの参加手法）","移住|住宅|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/furusato_tax/"
"01395","ニセコ町","2","200","ニセコルール／NISEKO RULES 2025-2026","移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/sightseeing/rules/"
"01395","ニセコ町","2","200","地下水の保全","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/kankyo/suishigen_hogo/chikasui/"
"01395","ニセコ町","2","200","観光・イベント","移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/sightseeing/"
"01395","ニセコ町","2","200","国際交流","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/international/"
"01395","ニセコ町","2","200","町政・まちづくり","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/"
"01395","ニセコ町","2","200","カレンダー","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/calendar/"
"01395","ニセコ町","2","200","森林に関する各種届出・申請の相談窓口の開設","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/agriculture/shinrin_shinsei/"
"01395","ニセコ町","2","200","防災・安全","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/bosai_anzen/"
"01395","ニセコ町","2","200","届出・証明","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/todokede/"
"01395","ニセコ町","2","200","税","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/tax/"
"01395","ニセコ町","2","200","ごみ・リサイクル","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/gomi/"
"01395","ニセコ町","2","200","生活環境","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/seikatsu/"
"01395","ニセコ町","2","200","保険・年金","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/hoken_nenkin/"
"01395","ニセコ町","2","200","子育て・教育","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/kosodate/"
"01395","ニセコ町","2","200","Information for Foreign Residents","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/foreign_residents/"
"01395","ニセコ町","2","200","公共施設の利用案内","移住|住宅|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/yoyaku/"
"01395","ニセコ町","2","200","町長の部屋","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/about_niseko/room/"
"01395","ニセコ町","2","200","ニセコ町議会","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/gikai/"
"01395","ニセコ町","2","200","ニセコ町について","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/about_niseko/"
"01395","ニセコ町","2","200","教育行政（教育委員会）","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/kosodate/kyoikuiinkai/"
"01395","ニセコ町","2","200","ニセコ町農業委員会","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/nogyoiinkai/"
"01395","ニセコ町","2","200","統計（観光・財政・人口）","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/tokei/"
"01395","ニセコ町","2","200","ニセコ町行政機構図","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/soshiki/kikouzu/"
"01395","ニセコ町","2","200","各課連絡先","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/soshiki/renrakusaki/"
"01395","ニセコ町","2","200","公共施設案内","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kokyo_shisetsu/"
"01395","ニセコ町","2","200","審議会・会議結果","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/shingikai/"
"01395","ニセコ町","2","200","広報ニセコ","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/koho_niseko/"
"01395","ニセコ町","2","200","ニセコ町の動画","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/douga/"
"01395","ニセコ町","2","200","みんなでSDGs","移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/sdgs/minna/"
"01395","ニセコ町","2","200","視察のご案内","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/chosei/shisatsu/"
"01395","ニセコ町","2","200","ご意見・お問い合わせ","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/inquiry/"
"01395","ニセコ町","2","200","有島記念館","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/arishima_museum/"
"01395","ニセコ町","2","200","ニセコ町幼児センター「きらっと」","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/kosodate/kosodateshien/kiratto/"
"01395","ニセコ町","2","200","Hokkaido International School Niseko","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/kurashi/kosodate/HISNiseko/"
"01395","ニセコ町","2","200","水道水源保護地域に関する 訴訟の和解成立について（記者会見・町民向け説明会のご案内）","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/information/11813/"
"01395","ニセコ町","2","200","中央倉庫群でこども向けイベントを開催します♪ - 第4弾-","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/information/11810/"
"01395","ニセコ町","2","200","【本日午後5時ごろ】ふれあい町民運動会の様子がHBCで放送されます！","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/information/11812/"
"01395","ニセコ町","2","200","「北海道水資源の保全に関する条例」に基づく事前届出制度等の周知について","移住|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/information/11503/"
"01395","ニセコ町","2","200","エネルギー構造高度化に向けた廃棄物系バイオマスにおける熱利用の地域循環可能性調査に関する公募型プロポーザルの実施について","移住|事業者|農業|林業|福祉|子育て","https://www.town.niseko.lg.jp/boshu/11803/"
"01396","真狩村","10","200","真狩村移住・定住ガイド","移住|住宅|創業|農業|福祉|子育て","https://www.vill.makkari.lg.jp/iju_teiju/"
"01396","真狩村","10","200","移住者の声","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/iju_teiju/voice/"
"01396","真狩村","5","200","子育て・教育","移住|農業|福祉|子育て|予防接種|不妊|妊婦","https://www.vill.makkari.lg.jp/kurashi/kosodate_kyoiku/"
"01396","真狩村","4","200","健康・福祉","医療費助成|移住|農業|福祉|子育て|予防接種","https://www.vill.makkari.lg.jp/kurashi/kenko_fukushi/"
"01396","真狩村","3","200","まっかり温泉","移住|農業|福祉|子育て|就学","https://www.vill.makkari.lg.jp/kanko/tomaru_onsen/makkari_onsen/"
"01396","真狩村","3","200","社の森ふれあいタウン","補助金|移住|住宅|事業者|農業|福祉|子育て","https://www.vill.makkari.lg.jp/iju_teiju/ijushien/yashironomori/"
"01396","真狩村","3","200","ふるさと納税","補助金|移住|事業者|農業|福祉|子育て","https://www.vill.makkari.lg.jp/furusato/"
"01396","真狩村","3","200","真狩村からのお知らせ","補助金|移住|住宅|農業|福祉|子育て","https://www.vill.makkari.lg.jp/news/"
"01396","真狩村","3","200","カレンダー","移住|農業|福祉|子育て|予防接種","https://www.vill.makkari.lg.jp/calendar/"
"01396","真狩村","2","200","ほくほく祭りinまっかり","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/calendar/hokuhoku/"
"01396","真狩村","2","200","ゆり根","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/kau/yurine/"
"01396","真狩村","2","200","羊蹄山自然公園","移住|農業|林業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/asobu/natural_park/"
"01396","真狩村","2","200","フラワーセンター キッズパーク","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/asobu/kidspark/"
"01396","真狩村","2","200","真狩村について","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkarimura/"
"01396","真狩村","2","200","ようこそ真狩村へ！観光・イベント","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/"
"01396","真狩村","2","200","交通アクセス","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkarimura/access/"
"01396","真狩村","2","200","まっかりマップ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkari_map/"
"01396","真狩村","2","200","細川たかし","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/shiseki_yukari/hosokawatakashi/"
"01396","真狩村","2","200","ごみの品目別分類一覧表","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/gomi/bunrui_ichiran"
"01396","真狩村","2","200","職員採用","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/gyosei/saiyou/"
"01396","真狩村","2","200","キャンプ場","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/asobu/natural_park/camp_site/"
"01396","真狩村","2","200","公営住宅","移住|住宅|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/seikatsu/koeijutaku/"
"01396","真狩村","2","200","羊蹄山真狩コースガイド","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/yoteizan_info/tozan/"
"01396","真狩村","2","200","泊まる・温泉","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kanko/tomaru_onsen"
"01396","真狩村","2","200","地域おこし協力隊募集中！(6/26まで)","移住|事業者|農業|福祉|子育て","https://www.vill.makkari.lg.jp/iju_teiju/chiikiokoshi/"
"01396","真狩村","2","200","ヒグマ出没情報","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/seikatsu/tyoujyuutaisakutou/higuma/"
"01396","真狩村","2","200","土地・開発行為について","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/tetsuzuki_shomei/tochi"
"01396","真狩村","2","200","7月17日は北海道みんなの日（道みんの日）","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/news/1947/"
"01396","真狩村","2","200","北海道主催 オンライン婚活イベントを開催","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/news/1944/"
"01396","真狩村","2","200","エキノコックス症検診のお知らせ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/news/1781/"
"01396","真狩村","2","200","令和8年度桂大学の受講者を募集しています","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/news/1931/"
"01396","真狩村","2","200","道民生活応援ポイント給付事業に関するお問い合わせ先について","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/news/1930/"
"01396","真狩村","2","200","地域のお知らせ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/chiiki/"
"01396","真狩村","2","200","まっかり温泉西側駐車場封鎖のお知らせ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/chiiki/1945/"
"01396","真狩村","2","200","2026年ベネズエラ地震救援金受付","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/chiiki/1932/"
"01396","真狩村","2","200","令和9年度後志町村職員採用試験【初級・上級（2回目）】のお知らせ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/chiiki/1929/"
"01396","真狩村","2","200","こいのぼりの寄付を募集しています","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/chiiki/1113/"
"01396","真狩村","2","200","後志広域連合職員募集のお知らせ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/chiiki/1534/"
"01396","真狩村","2","200","真狩村議会","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/songikai/"
"01396","真狩村","2","200","政策・計画","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/gyosei/keikaku/"
"01396","真狩村","2","200","入札情報","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/gyosei/nyusatsu/"
"01396","真狩村","2","200","広報まっかり","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/koho/"
"01396","真狩村","2","200","庁舎案内図","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/gyosei/chosya_annai/"
"01396","真狩村","2","200","リンク","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/link/"
"01396","真狩村","2","200","手続き・証明","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/tetsuzuki_shomei/"
"01396","真狩村","2","200","年金・保険","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/nenkin_hoken/"
"01396","真狩村","2","200","税","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/tax/"
"01396","真狩村","2","200","ごみ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/gomi/"
"01396","真狩村","2","200","生活環境","移住|住宅|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/seikatsu/"
"01396","真狩村","2","200","生涯学習・スポーツ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/education_sports/"
"01396","真狩村","2","200","MAKKARI Rollmodel No.5 上戸さんご夫婦","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/iju_teiju/voice/model_5/"
"01396","真狩村","2","200","MAKKARI Rollmodel No.6 北川拓さん","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/iju_teiju/voice/model_6/"
"01396","真狩村","2","200","真狩村の概要","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkarimura/gaiyo/"
"01396","真狩村","2","200","統計情報","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkarimura/toukei/"
"01396","真狩村","2","200","村のあゆみ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkarimura/ayumi/"
"01396","真狩村","2","200","真狩村出身の著名人","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkarimura/famous/"
"01396","真狩村","2","200","イメージキャラクターゆり姉さん","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/makkarimura/yuri_nesan/"
"01396","真狩村","2","200","真狩村ライブカメラ","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/webcam/"
"01396","真狩村","2","200","土地について","移住|農業|福祉|子育て","https://www.vill.makkari.lg.jp/kurashi/tetsuzuki_shomei/kokudo_todokede/"
