org	detailScore	score	title	url	snippet
久山町	37	20	助成金・共済制度	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/shogai_fukushi/zyosei_kyosai/index.html	助成金・共済制度／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き
久山町	37	17	国民年金の保険料	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/kokumin_nenkin/1798.html	国民年金の保険料／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き
久山町	36	17	医療・健康・福祉	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/index.html	医療・健康・福祉／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き
久山町	35	18	医療費助成	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/shogai_fukushi/iryou/index.html	医療費助成／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・
久山町	35	18	その他障がい福祉サービス	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/shogai_fukushi/sonota/index.html	その他障がい福祉サービス／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・
久山町	35	15	最新情報	https://www.town.hisayama.fukuoka.jp/news/index.html	最新情報／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健
久山町	34	17	子育て支援事業	https://www.town.hisayama.fukuoka.jp/gyosei/kosodate_kyoiku/kosodate_shiennzigyou/index.html	子育て支援事業／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医
久山町	33	16	住民活動・コミュニティ・協働	https://www.town.hisayama.fukuoka.jp/gyosei/kurashi/jumin_katsudo/index.html	住民活動・コミュニティ・協働／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くら
久山町	33	16	申請書ダウンロード(福祉)	https://www.town.hisayama.fukuoka.jp/gyosei/kurashi/shinsei_dl/2079.html	申請書ダウンロード(福祉)／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし
久山町	33	16	国民年金のしくみ	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/kokumin_nenkin/1793.html	国民年金のしくみ／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き
久山町	32	17	医療・健康	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/iryo_kenok/index.html	医療・健康／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・
久山町	31	13	道路・交通	https://www.town.hisayama.fukuoka.jp/gyosei/kurashi/doro_kotsu/index.html	道路・交通／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・
久山町	31	13	申請書ダウンロード（その他）	https://www.town.hisayama.fukuoka.jp/gyosei/kurashi/shinsei_dl/1560.html	申請書ダウンロード（その他）／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くら
久山町	30	15	妊娠・出産・子育て	https://www.town.hisayama.fukuoka.jp/gyosei/kurashi_menu/ninshin_shussan/index.html	妊娠・出産・子育て／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き
久山町	28	13	福祉・介護	https://www.town.hisayama.fukuoka.jp/gyosei/kurashi_menu/fukushi_kaigo/index.html	福祉・介護／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・
久山町	28	13	予防接種	https://www.town.hisayama.fukuoka.jp/gyosei/iryo_kenko_fukushi/iryo_kenok/yobosesshu/index.html	予防接種／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健
久山町	28	13	妊娠・出産	https://www.town.hisayama.fukuoka.jp/gyosei/kosodate_kyoiku/ninshin_shussan/index.html	妊娠・出産／久山町 スマートフォン版を表示 本文へ くらし・行政トップ くらし・手続き 医療・健康・ 福祉 子育て・教育 観光・文化・ スポーツ しごと・産業 行政情報 Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・健康・福祉 子育て・教育 観光・文化・スポーツ しごと・産業 行政情報 文字サイズ 背景色変更 メニューを閉じる Select Language 組織から探す くらし・行政トップページ 久山町公式トップページ くらし・手続き 医療・
志免町	55	25	【募集中】福岡県中小企業脱炭素化緊急支援事業補助金	https://www.town.shime.lg.jp/site/zerocarboncityshime/kinkyuhojo.html	【募集中】福岡県中小企業脱炭素化緊急支援事業補助金 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町からのおしら
志免町	55	22	志免町学童保育所	https://www.town.shime.lg.jp/site/gakudou-annnai/	志免町学童保育所 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 分類でさがす 志免町で暮らす ライフステージ 子ども・子育て >
志免町	55	22	住民課	https://www.town.shime.lg.jp/soshiki/4/	住民課 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 住民課 本文 住民課 情報ピックアップ 現在、掲載されている情
志免町	55	22	福祉課	https://www.town.shime.lg.jp/soshiki/5/	福祉課 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 福祉課 本文 福祉課 情報ピックアップ 現在、掲載されている情
志免町	55	22	健康課	https://www.town.shime.lg.jp/soshiki/6/	健康課 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 健康課 本文 健康課 情報ピックアップ 現在、掲載されている情
志免町	55	17	子育て支援課	https://www.town.shime.lg.jp/soshiki/7/	子育て支援課 - 志免町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー パソコン表示 スマートフォン表示 背景色 白 黒 青 文字サイズ 標準 拡大 サイトマップ はじめての方へ Multilingual（English・中文・&#54620;&#44544;） 分類でさがす 組織でさがす 目的でさがす カレンダーでさがす Googleカスタム検索 志免町で暮らす 志免町で働く 志免町を知る 企業・事業者の方 トップページ 組織でさがす 子育て支援課 本文 子育て支援課 情報ピックアップ 現在
