org	title	url	originalScore	rescore	snippet
長島町	教育施設・制度案内	https://www.town.nagashima.lg.jp/education/ed0004/	22	27	教育施設・制度案内 | 教育情報 | 長島町 ホームページ 本文へスキップします 背景色 白 黒 黄 文字サイズ 標準 拡大 サイト内検索 緊急 緊急情報はございません。 緊急 サイト内検索 緊急情報 緊急情報はございません。 ホーム 教育情報 施設・制度 教育施設・制度案内 ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 施設・制度 > 教育施設・制度案内 ホーム > 教育情報 > 教育施設・制度案内 教育施設・制度案内 教育施設案内 小学校（令和8年４月７日現在） 1年 2年 3年 4年 5年 6年 計 鷹巣小 29 31 30 27 33 30 180 川床小 12 20 10 16 11 20 89 伊唐小 3 3 2 4 0 4 16 獅子島小 5 9 3 6 9 8 40 城川内小 11
湧水町	農業機械等導入事業	https://www.town.yusui.kagoshima.jp/soshiki/32/4923.html	22	27	農業機械等導入事業 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 産業振興課 > 農業機械等導入事業 本文 農業機械等導入事業 印刷用ページを表示する 掲載日：2025年11月26日更新 ページID：0004923 農業機械等導入事業 農業経営を次世代へ継承し，持続可能な農業経営
湧水町	新着更新情報	https://www.town.yusui.kagoshima.jp/soshiki/list1-4.html	22	27	新着更新情報 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 新着更新情報 カウントダウンリンク あと14日 --> 本文 新着更新情報 2025年2月25日更新 地域計画の策定 2024年12月17日更新 「盛土規制法」に基づく規制 2024年12月17日更新 大規模盛土造成地マップについて 2
湧水町	物価高騰対応重点支援地方創生臨時交付金活用事業の実施状況及び効果検証	https://www.town.yusui.kagoshima.jp/soshiki/28/8728.html	22	27	物価高騰対応重点支援地方創生臨時交付金活用事業の実施状況及び効果検証 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 企画財政課 > 物価高騰対応重点支援地方創生臨時交付金活用事業の実施状況及び効果検証 本文 物価高騰対応重点支援地方創生臨時交付金活用事業の実施状況及び効果検証 印
湧水町	出産・育児	https://www.town.yusui.kagoshima.jp/site/kodomokatei/9538.html	21	27	出産・育児 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > こども家庭センター > 出産・育児 カウントダウンリンク あと14日 --> こども家庭センター 事業内容 出産・育児 手当・助成 保育園・こども園 放課後児童クラブ 子育て支援センター 湧水町子ども発達支援センターみのり 重要なお知らせ
湧水町	移住体験（お試し住宅）	https://www.town.yusui.kagoshima.jp/site/yusuilife/4373.html	16	27	移住体験（お試し住宅） - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー ゆうすいで暮らす 定住促進住宅・中間管理住宅 移住体験（お試し住宅） 宅地分譲地 空家バンク 空地バンク ゆうすいで暮らすの一覧を見る ゆうすいで子育て 取組み・計画 子育て支援 健診・予防接種 放課後児童クラブ 母子保健 ゆうすいで働く 企業情報 就職・求人制度について Googleカスタム検索 検索対象 すべて ページ PDF Foreign Language 文字サイズ・色合い変更 背景色 白 黒 青 文字サイズ 標準 拡大 閉じる ＜外部リンク＞ ＜外部リンク＞ フロントページ > ゆうすいらいふ > 移住体験（お試し住宅） 本文 移住体験（お試し住宅） 印刷用ページを表示する 掲載日：2025年6月
湧水町	高齢者地域支え合いグループポイント事業	https://www.town.yusui.kagoshima.jp/soshiki/31/10988.html	16	27	高齢者地域支え合いグループポイント事業 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 長寿福祉課 > 高齢者地域支え合いグループポイント事業 本文 高齢者地域支え合いグループポイント事業 印刷用ページを表示する 掲載日：2026年4月22日更新 ページID：0010988 高齢者
湧水町	湧水町企業振興促進条例	https://www.town.yusui.kagoshima.jp/soshiki/28/10928.html	16	27	湧水町企業振興促進条例 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 企画財政課 > 湧水町企業振興促進条例 本文 湧水町企業振興促進条例 印刷用ページを表示する 掲載日：2026年5月12日更新 ページID：0010928 企業活動を応援する制度のご紹介 町内において、新たに工
さつま町	小・中学校情報	https://www.satsuma-net.jp/kosodate/mokuteki/syoutyuugakkoujouhou/index.html	21	26	小・中学校情報／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 小・中学校情報 小・中学校情報 Tweet さつま町立小・中学校一覧表 就学支援ガイドブック 小学校新入学予定者就学時健康診断（就学時健診） 令和8年
さつま町	高額介護合算療養費の支給制度（後期高齢者医療の場合）	https://www.satsuma-net.jp/kenko_fukushi/kokikoreishairyo/2/3670.html	20	26	高額介護合算療養費の支給制度（後期高齢者医療の場合）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 後期高齢者医療 給付・サービス 高額介護合算療養
長島町	在宅医療・介護支援について	https://www.town.nagashima.lg.jp/livelihood/li0064/	20	26	在宅医療・介護支援について | くらしの情報 | 長島町 ホームページ 本文へスキップします 背景色 白 黒 黄 文字サイズ 標準 拡大 サイト内検索 緊急 緊急情報はございません。 緊急 サイト内検索 緊急情報 緊急情報はございません。 ホーム くらしの情報 福祉・介護 在宅医療・介護支援について 母子・父子・寡婦福祉金の貸付 子ども医療費給付制度 ひとり親家庭等医療の助成 子育て支援 高等職業訓練給付金事業 障がい者手帳 重心医療 高齢者福祉 長島町地域包括支援センター 生活保護について ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 福祉・介護 > 在宅医療・介護支援について > 母子・父子・寡婦福祉金の貸付 > 子ども医療費給付制度 > ひとり親家庭等医療の助成 > 子育て支援 > 高等職業訓
長島町	普通救命講習の案内	https://www.town.nagashima.lg.jp/topinfo_soumu/%e6%99%ae%e9%80%9a%e6%95%91%e5%91%bd%e8%ac%9b%e7%bf%92%e3%81%ae%e6%a1%88%e5%86%85/	20	26	普通救命講習の案内 | 長島町 ホームページ 本文へスキップします 背景色 白 黒 黄 文字サイズ 標準 拡大 サイト内検索 緊急 緊急情報はございません。 緊急 サイト内検索 緊急情報 緊急情報はございません。 ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 ようこそ長島町へ 観光案内 ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 ホーム > お知らせ一覧 > 普通救命講習の案内 普通救命講習の案内 消防分遣所では、中学生以上の長島町在住または、勤務しているかたを対象に救命講習を実施します。 急病人や交通事故などが発生した際、その場に居合わせたかたにより応急手当が速やかに実施されることで、傷病者を救命できる可能性が高くなります。現場に居合わせながら「どうしたらよいかわからない」などといっ
湧水町	結婚・離婚	https://www.town.yusui.kagoshima.jp/life/1/1/9/	21	26	結婚・離婚 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 分類でさがす > 分類でさがす > くらしの情報 > --> 結婚・離婚 カウントダウンリンク あと14日 --> 本文 結婚・離婚 お知らせ 2026年6月1日更新 湧水町婚活イベント参加費補助金のお知らせ 2026年4月1日更新 湧水
湧水町	生活	https://www.town.yusui.kagoshima.jp/life/1/1/19/	21	26	生活 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 分類でさがす > 分類でさがす > くらしの情報 > --> 生活 カウントダウンリンク あと14日 --> 本文 生活 気をつけましょう 2018年2月1日更新 イノシシ・シカ・サル等の有害鳥獣対策 おすすめ情報 2026年4月28日更新 ゆ
湧水町	農林業	https://www.town.yusui.kagoshima.jp/life/1/2/24/	21	26	農林業 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 分類でさがす > 分類でさがす > しごとの情報 > --> 農林業 カウントダウンリンク あと14日 --> 本文 農林業 気をつけましょう 2022年5月27日更新 農作業の安全について 2018年2月1日更新 イノシシ・シカ・サル等の有
湧水町	教育総務課	https://www.town.yusui.kagoshima.jp/soshiki/33/	21	26	教育総務課 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 教育総務課 カウントダウンリンク あと14日 --> 本文 教育総務課 新着情報 新着情報のRSS 新着情報の一覧 2026年7月9日更新 「リフレッシュウィーク」・「学校閉庁日」について 2026年7月1日更新 定例教育
さつま町	【受付終了】令和6年度物価高騰対策支援給付金	https://www.satsuma-net.jp/kenko_fukushi/fukushi/3/3653.html	30	25	【受付終了】令和6年度物価高騰対策支援給付金／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 福祉 生活支援・給付金 【受付終了】令和6年度物価高騰対
さつま町	教育・保育施設とは（保育園・認定こども園・幼稚園など）	https://www.satsuma-net.jp/kosodate/mokuteki/azukeru/hoikuen/7902.html	25	25	教育・保育施設とは（保育園・認定こども園・幼稚園など）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す あずける 保育園・認定こども園・幼稚園など 教育・保育施設とは（保育園・認定こども園・幼稚園など） 教育・保育
さつま町	商工業	https://www.satsuma-net.jp/teiju/hataraku/5877.html	20	25	商工業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 Go 知る 暮らす 働く 育てる 移住支援 空き家 空き店舗 検索 メニュー 知る 暮らす 働く 育てる 移住支援 空き家 空き店舗 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 Go PC版を表示 キーワードで探す 現在のページ ホーム 移住定住サイト 働く 商工業 商工業 Tweet セーフティネット保証制度 町独自補助金（商工業） 空き店舗 さつま町プレミアム付商品券について 先端設備等導入計画の認定申請受付 さつま町特定創業支援等事業（かごしま
湧水町	介護サービスの種類について	https://www.town.yusui.kagoshima.jp/soshiki/31/362.html	20	25	介護サービスの種類について - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 長寿福祉課 > 介護サービスの種類について 本文 介護サービスの種類について 印刷用ページを表示する 掲載日：2024年10月3日更新 ページID：0002134 介護サービスの種類 在宅サービス 施設サー
湧水町	新型コロナウイルス感染症対応地方創生臨時交付金活用事業の実施状況及び効果検証	https://www.town.yusui.kagoshima.jp/soshiki/28/5732.html	20	25	新型コロナウイルス感染症対応地方創生臨時交付金活用事業の実施状況及び効果検証 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 企画財政課 > 新型コロナウイルス感染症対応地方創生臨時交付金活用事業の実施状況及び効果検証 本文 新型コロナウイルス感染症対応地方創生臨時交付金活用事業の
さつま町	子どもの健康のための手厚い取り組み	https://www.satsuma-net.jp/kosodate/shien_torikumi/8190.html	19	24	子どもの健康のための手厚い取り組み／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 支援・取り組み 子どもの健康のための手厚い取り組み 子どもの健康のための手厚い取り組み Tweet 更新日：2024年03月15日 医療費助成、
さつま町	子育て専門相談員 津田 範子 さん	https://www.satsuma-net.jp/kosodate/interview/8292.html	19	24	子育て専門相談員 津田 範子 さん／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト インタビュー 子育て専門相談員 津田 範子 さん 子育て専門相談員 津田 範子 さん Tweet 更新日：2024年03月13日 私は子育て専門
さつま町	医療・福祉	https://www.satsuma-net.jp/teiju/kurasu/1/index.html	18	24	医療・福祉／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 Go 知る 暮らす 働く 育てる 移住支援 空き家 空き店舗 検索 メニュー 知る 暮らす 働く 育てる 移住支援 空き家 空き店舗 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 Go PC版を表示 キーワードで探す 現在のページ ホーム 移住定住サイト 暮らす 医療・福祉 医療・福祉 Tweet 病院・診療所・歯科診療所・保険薬局 休日に病気になったら（休日当番医のご案内） 重度心身障害者医療費助成制度 暮らす SATSUMA TOWN KAGO
さつま町	入院時食事療養費の支給	https://www.satsuma-net.jp/kenko_fukushi/kokikoreishairyo/2/3674.html	18	24	入院時食事療養費の支給／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 後期高齢者医療 給付・サービス 入院時食事療養費の支給 入院時食事療養費の支給
さつま町	高額療養費の支給	https://www.satsuma-net.jp/kenko_fukushi/kokikoreishairyo/2/3649.html	18	24	高額療養費の支給／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 後期高齢者医療 給付・サービス 高額療養費の支給 高額療養費の支給 Tweet 更新
三島村	地方創生臨時交付金を活用して実施した事業の効果検証	https://mishimamura.com/gyousei/jigyoukouka/	19	24	地方創生臨時交付金を活用して実施した事業の効果検証 | 鹿児島県三島村 コロナウィルス感染拡大防止の 徹底について --> 島民の皆さん For islanders 教育・文化・歴史 Education, Culture and History 三島村の行政 Government of Mishimamura 村長の氏名表示（漢字表記） 三島村情報セキュリティポリシー ふるさと納税 入札・公募 三島村 例規集 村長ごあいさつ 三島村役場の案内 村の計画･取り組み 財政状況 財政健全化法 地方創生臨時交付金を活用して実施した事業の効果検証 三島村の産業 Industry 三島村概要・観光 Overview and Tourism 移住・定住 Migration and settlement フェリーみしま Fer
長島町	介護保険料	https://www.town.nagashima.lg.jp/livelihood/li0036/	18	24	介護保険料 | くらしの情報 | 長島町 ホームページ 本文へスキップします 背景色 白 黒 黄 文字サイズ 標準 拡大 サイト内検索 緊急 緊急情報はございません。 緊急 サイト内検索 緊急情報 緊急情報はございません。 ホーム くらしの情報 介護保険サービス 介護保険制度について 介護保険料 サービス利用の流れ 利用できるサービスの種類 利用者の負担について 住宅改修費の支給 福祉用具購入費の支給 長島町の介護サービス事業者一覧 ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 介護保険サービス > 介護保険制度について > 介護保険料 > サービス利用の流れ > 利用できるサービスの種類 > 利用者の負担について > 住宅改修費の支給 > 福祉用具購入費の支給 > 長島町の介護サービス事業者一覧
長島町	サービス利用の流れ	https://www.town.nagashima.lg.jp/livelihood/li0037/	18	24	サービス利用の流れ | くらしの情報 | 長島町 ホームページ 本文へスキップします 背景色 白 黒 黄 文字サイズ 標準 拡大 サイト内検索 緊急 緊急情報はございません。 緊急 サイト内検索 緊急情報 緊急情報はございません。 ホーム くらしの情報 介護保険サービス 介護保険制度について 介護保険料 サービス利用の流れ 利用できるサービスの種類 利用者の負担について 住宅改修費の支給 福祉用具購入費の支給 長島町の介護サービス事業者一覧 ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 介護保険サービス > 介護保険制度について > 介護保険料 > サービス利用の流れ > 利用できるサービスの種類 > 利用者の負担について > 住宅改修費の支給 > 福祉用具購入費の支給 > 長島町の介護サービス事業
湧水町	放課後児童クラブ	https://www.town.yusui.kagoshima.jp/site/kodomokatei/9103.html	18	24	放課後児童クラブ - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > こども家庭センター > 放課後児童クラブ カウントダウンリンク あと14日 --> こども家庭センター 事業内容 出産・育児 手当・助成 保育園・こども園 放課後児童クラブ 子育て支援センター 湧水町子ども発達支援センターみのり 重
湧水町	地域子育て支援センター	https://www.town.yusui.kagoshima.jp/site/kodomokatei/880.html	18	24	地域子育て支援センター - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > こども家庭センター > 地域子育て支援センター カウントダウンリンク あと14日 --> こども家庭センター 事業内容 出産・育児 手当・助成 保育園・こども園 放課後児童クラブ 子育て支援センター 湧水町子ども発達支援センタ
湧水町	未就学児にかかる国民健康保険税均等割額の減額について	https://www.town.yusui.kagoshima.jp/site/shingata/4776.html	18	24	未就学児にかかる国民健康保険税均等割額の減額について - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 新型コロナウイルス関連情報 > 未就学児にかかる国民健康保険税均等割額の減額について カウントダウンリンク あと14日 --> 新型コロナウイルス関連情報 町民の皆様へ 支援・相談について 町内の
さつま町	在宅医療・介護連携推進事業	https://www.satsuma-net.jp/kenko_fukushi/koreishashien/1/3722.html	17	23	在宅医療・介護連携推進事業／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 高齢者支援 地域支援事業 在宅医療・介護連携推進事業 在宅医療・介護連携推
長島町	後期高齢者医療保険料の軽減措置	https://www.town.nagashima.lg.jp/livelihood/li0047/	17	23	後期高齢者医療保険料の軽減措置 | くらしの情報 | 長島町 ホームページ 本文へスキップします 背景色 白 黒 黄 文字サイズ 標準 拡大 サイト内検索 緊急 緊急情報はございません。 緊急 サイト内検索 緊急情報 緊急情報はございません。 ホーム くらしの情報 後期高齢者医療制度 後期高齢者医療制度とは 後期高齢者医療保険の給付 後期高齢者医療保険料の算定方法 後期高齢者医療保険料の納め方 後期高齢者医療保険料の軽減措置 ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 後期高齢者医療制度 > 後期高齢者医療制度とは > 後期高齢者医療保険の給付 > 後期高齢者医療保険料の算定方法 > 後期高齢者医療保険料の納め方 > 後期高齢者医療保険料の軽減措置 ホーム > くらしの情報 > 後期高齢者医療保険
湧水町	トピックス	https://www.town.yusui.kagoshima.jp/soshiki/list6-1.html	18	23	トピックス - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > トピックス カウントダウンリンク あと14日 --> 本文 トピックス 2026年6月18日更新 【2027年4月～勤務開始】湧水町地域おこし協力隊募集中【〆9月4日】 2026年4月28日更新 ゆうゆうサポーターズ制度のご案内 2026
湧水町	企業版ふるさと納税について	https://www.town.yusui.kagoshima.jp/soshiki/28/9149.html	18	23	企業版ふるさと納税について - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 企画財政課 > 企業版ふるさと納税について 本文 企業版ふるさと納税について 印刷用ページを表示する 掲載日：2026年4月20日更新 ページID：0009149 企業版ふるさと納税について（まち・ひと・し
